time,open,high,low,close,tick_volume,spread,real_volume
2026-03-20 06:00:00,4698.41,4723.25,4693.25,4717.27,5049,11,0
2026-03-20 06:15:00,4717.2,4735.79,4716.35,4733.58,4948,11,0
2026-03-20 06:30:00,4733.77,4735.7,4728.24,4730.6,2924,11,0
2026-03-20 06:45:00,4730.6,4730.61,4721.86,4725.74,2845,11,0
2026-03-20 07:00:00,4725.75,4727.65,4716.89,4719.13,2067,11,0
2026-03-20 07:15:00,4719.14,4724.29,4718.5,4723.49,2205,11,0
2026-03-20 07:30:00,4723.49,4726.95,4718.35,4720.05,1901,11,0
2026-03-20 07:45:00,4720.05,4722.94,4715.49,4721.71,1720,11,0
2026-03-20 08:00:00,4721.86,4722.15,4710.6,4718.42,2584,11,0
2026-03-20 08:15:00,4718.46,4723.58,4717.36,4719.67,2266,11,0
2026-03-20 08:30:00,4719.67,4720.03,4701.96,4709.43,4949,11,0
2026-03-20 08:45:00,4709.4,4710.6,4685.78,4688.44,5293,11,0
2026-03-20 09:00:00,4688.46,4701.04,4684.94,4691.32,4797,11,0
2026-03-20 09:15:00,4691.31,4695.75,4680.05,4688.0,4620,11,0
2026-03-20 09:30:00,4688.0,4689.61,4661.4,4666.0,5131,11,0
2026-03-20 09:45:00,4666.12,4676.06,4662.62,4669.22,4483,11,0
2026-03-20 10:00:00,4669.22,4684.07,4668.08,4679.57,4109,11,0
2026-03-20 10:15:00,4679.56,4688.73,4676.39,4688.31,3091,11,0
2026-03-20 10:30:00,4688.31,4698.15,4685.36,4694.25,2820,11,0
2026-03-20 10:45:00,4694.25,4707.89,4694.25,4706.35,2948,11,0
2026-03-20 11:00:00,4706.36,4717.65,4702.0,4716.21,3588,11,0
2026-03-20 11:15:00,4716.21,4734.74,4715.65,4722.75,4004,11,0
2026-03-20 11:30:00,4722.75,4722.82,4699.41,4707.46,4342,11,0
2026-03-20 11:45:00,4707.51,4708.35,4684.8,4693.65,4399,11,0
2026-03-20 12:00:00,4693.67,4700.41,4684.24,4693.98,3748,11,0
2026-03-20 12:15:00,4693.98,4697.35,4684.31,4691.95,3092,11,0
2026-03-20 12:30:00,4691.96,4692.5,4670.99,4673.44,3551,11,0
2026-03-20 12:45:00,4673.44,4677.38,4659.85,4667.63,4523,11,0
2026-03-20 13:00:00,4667.63,4670.1,4650.33,4662.96,5140,11,0
2026-03-20 13:15:00,4663.08,4666.69,4646.15,4658.09,4224,11,0
2026-03-20 13:30:00,4658.05,4669.82,4649.4,4659.77,3982,11,0
2026-03-20 13:45:00,4659.77,4660.24,4638.26,4645.3,4630,11,0
2026-03-20 14:00:00,4645.3,4666.51,4637.05,4662.62,4741,11,0
2026-03-20 14:15:00,4662.62,4668.54,4658.68,4665.38,3695,11,0
2026-03-20 14:30:00,4665.37,4674.23,4661.56,4669.39,4053,11,0
2026-03-20 14:45:00,4669.4,4672.27,4657.69,4671.54,3579,11,0
2026-03-20 15:00:00,4671.6,4695.59,4671.6,4685.48,5550,11,0
2026-03-20 15:15:00,4685.47,4692.21,4677.93,4678.37,4840,11,0
2026-03-20 15:30:00,4678.36,4682.0,4661.99,4670.31,5107,11,0
2026-03-20 15:45:00,4670.31,4681.83,4666.02,4678.34,4661,11,0
2026-03-20 16:00:00,4678.35,4679.51,4653.75,4662.05,6364,11,0
2026-03-20 16:15:00,4662.21,4670.36,4655.79,4660.27,5676,11,0
2026-03-20 16:30:00,4660.48,4665.95,4636.74,4662.59,8004,11,0
2026-03-20 16:45:00,4662.61,4665.35,4612.89,4616.52,8132,11,0
2026-03-20 17:00:00,4616.32,4622.48,4586.28,4587.36,7940,11,0
2026-03-20 17:15:00,4587.27,4588.43,4551.17,4558.44,8122,11,0
2026-03-20 17:30:00,4557.8,4585.32,4557.59,4575.93,7837,11,0
2026-03-20 17:45:00,4575.6,4582.64,4548.11,4564.22,7538,11,0
2026-03-20 18:00:00,4564.14,4580.27,4560.26,4576.55,7218,11,0
2026-03-20 18:15:00,4576.83,4576.83,4540.72,4562.96,7396,11,0
2026-03-20 18:30:00,4563.33,4575.93,4556.99,4562.83,7149,11,0
2026-03-20 18:45:00,4562.81,4562.87,4544.3,4553.49,6924,11,0
2026-03-20 19:00:00,4553.52,4588.56,4552.06,4588.1,8864,11,0
2026-03-20 19:15:00,4588.2,4613.9,4583.69,4584.8,8858,11,0
2026-03-20 19:30:00,4584.93,4592.59,4570.76,4581.34,6588,11,0
2026-03-20 19:45:00,4581.33,4588.52,4568.45,4584.31,5982,11,0
2026-03-20 20:00:00,4583.25,4600.55,4572.88,4581.96,10820,11,0
2026-03-20 20:15:00,4581.97,4582.91,4568.8,4572.11,7850,11,0
2026-03-20 20:30:00,4572.29,4574.52,4554.41,4566.18,8322,11,0
2026-03-20 20:45:00,4566.18,4577.25,4562.82,4573.51,6301,11,0
2026-03-20 21:00:00,4573.51,4578.4,4561.27,4563.17,5557,11,0
2026-03-20 21:15:00,4563.24,4568.38,4536.79,4554.54,7938,11,0
2026-03-20 21:30:00,4554.55,4557.2,4524.7,4526.21,9899,11,0
2026-03-20 21:45:00,4526.21,4529.48,4477.36,4499.85,11332,11,0
2026-03-20 22:00:00,4499.85,4516.29,4485.69,4500.54,7368,11,0
2026-03-20 22:15:00,4500.56,4507.95,4485.58,4498.41,7267,11,0
2026-03-20 22:30:00,4498.68,4516.74,4492.5,4514.39,6965,11,0
2026-03-20 22:45:00,4514.31,4515.93,4497.18,4501.53,6850,11,0
2026-03-20 23:00:00,4501.5,4507.37,4493.75,4505.03,4185,11,0
2026-03-20 23:15:00,4505.03,4514.82,4500.76,4501.27,3150,11,0
2026-03-20 23:30:00,4501.26,4504.66,4496.69,4502.87,2501,11,0
2026-03-20 23:45:00,4502.87,4503.92,4493.74,4498.59,2328,100,0
2026-03-23 01:00:00,4469.54,4516.63,4448.89,4507.13,6013,11,0
2026-03-23 01:15:00,4507.81,4536.46,4503.53,4524.47,4864,11,0
2026-03-23 01:30:00,4524.47,4526.76,4504.85,4506.73,4421,11,0
2026-03-23 01:45:00,4506.64,4515.4,4490.1,4498.15,3249,11,0
2026-03-23 02:00:00,4498.2,4510.71,4485.56,4490.66,4108,11,0
2026-03-23 02:15:00,4490.64,4499.76,4482.34,4485.28,3794,11,0
2026-03-23 02:30:00,4485.28,4490.88,4472.61,4488.63,3911,11,0
2026-03-23 02:45:00,4488.99,4493.54,4452.38,4464.84,5511,11,0
2026-03-23 03:00:00,4465.11,4473.33,4425.42,4436.62,6650,11,0
2026-03-23 03:15:00,4436.62,4445.29,4404.53,4427.18,6450,11,0
2026-03-23 03:30:00,4427.47,4436.73,4330.24,4362.07,7495,0,0
2026-03-23 03:45:00,4363.02,4371.22,4320.08,4354.3,7160,11,0
2026-03-23 04:00:00,4354.08,4422.8,4329.98,4408.3,8259,11,0
2026-03-23 04:15:00,4408.31,4443.81,4407.19,4422.13,7436,11,0
2026-03-23 04:30:00,4422.17,4454.04,4416.43,4435.62,7445,11,0
2026-03-23 04:45:00,4435.62,4436.82,4381.32,4387.54,7374,11,0
2026-03-23 05:00:00,4388.18,4422.06,4383.36,4395.79,7179,11,0
2026-03-23 05:15:00,4395.84,4417.21,4394.17,4399.19,5407,11,0
2026-03-23 05:30:00,4399.19,4400.82,4369.74,4384.61,7018,11,0
2026-03-23 05:45:00,4384.61,4384.61,4354.89,4360.6,6601,11,0
2026-03-23 06:00:00,4360.6,4378.01,4347.92,4349.6,6041,11,0
2026-03-23 06:15:00,4349.6,4365.62,4347.13,4351.19,5948,11,0
2026-03-23 06:30:00,4351.09,4364.72,4335.04,4342.11,5196,11,0
2026-03-23 06:45:00,4342.03,4360.48,4337.35,4352.98,4161,11,0
2026-03-23 07:00:00,4352.97,4370.77,4352.97,4363.7,4714,11,0
2026-03-23 07:15:00,4363.73,4370.69,4361.41,4368.53,3295,11,0
2026-03-23 07:30:00,4368.57,4381.9,4360.28,4375.49,3969,11,0
2026-03-23 07:45:00,4375.49,4376.65,4350.02,4367.69,4230,11,0
2026-03-23 08:00:00,4367.69,4380.11,4366.18,4372.65,4289,11,0
2026-03-23 08:15:00,4372.67,4374.11,4351.82,4356.31,4252,11,0
2026-03-23 08:30:00,4356.31,4356.31,4320.3,4322.1,7377,11,0
2026-03-23 08:45:00,4322.1,4326.6,4302.48,4310.33,6800,11,0
2026-03-23 09:00:00,4310.33,4310.43,4270.48,4294.87,7320,11,0
2026-03-23 09:15:00,4294.87,4310.37,4239.32,4243.7,7444,11,0
2026-03-23 09:30:00,4243.7,4249.83,4183.14,4183.62,8273,11,0
2026-03-23 09:45:00,4183.35,4230.16,4163.69,4220.54,8258,11,0
2026-03-23 10:00:00,4220.37,4222.23,4126.89,4130.53,8425,11,0
2026-03-23 10:15:00,4130.67,4159.68,4099.07,4135.8,8286,11,0
2026-03-23 10:30:00,4135.8,4216.09,4129.63,4215.14,7726,11,0
2026-03-23 10:45:00,4215.06,4232.73,4186.35,4204.34,7698,11,0
2026-03-23 11:00:00,4203.93,4255.88,4202.99,4253.37,7995,11,0
2026-03-23 11:15:00,4253.32,4256.2,4211.4,4226.98,7616,11,0
2026-03-23 11:30:00,4226.92,4270.68,4222.65,4257.55,7315,11,0
2026-03-23 11:45:00,4257.53,4269.59,4219.86,4251.3,7089,11,0
2026-03-23 12:00:00,4251.32,4269.13,4247.15,4268.84,6700,11,0
2026-03-23 12:15:00,4268.84,4303.94,4267.71,4303.82,6518,11,0
2026-03-23 12:30:00,4303.83,4308.39,4225.26,4225.85,7608,11,0
2026-03-23 12:45:00,4225.33,4257.18,4223.78,4253.56,6360,11,0
2026-03-23 13:00:00,4254.02,4272.66,4243.82,4263.72,6375,11,0
2026-03-23 13:15:00,4263.75,4274.84,4256.4,4268.84,5359,11,0
2026-03-23 13:30:00,4268.51,4269.39,4241.28,4257.05,5768,11,0
2026-03-23 13:45:00,4257.03,4281.93,4249.83,4269.09,6453,11,0
2026-03-23 14:00:00,4269.06,4463.36,4269.06,4457.19,8098,11,0
2026-03-23 14:15:00,4456.91,4462.01,4355.18,4399.51,8393,11,0
2026-03-23 14:30:00,4399.81,4432.33,4383.47,4412.15,7907,11,0
2026-03-23 14:45:00,4412.14,4417.29,4361.84,4379.22,8212,11,0
2026-03-23 15:00:00,4378.67,4380.65,4337.11,4353.3,8192,11,0
2026-03-23 15:15:00,4353.02,4405.24,4352.43,4389.76,8025,11,0
2026-03-23 15:30:00,4389.89,4442.06,4374.25,4441.64,8089,11,0
2026-03-23 15:45:00,4441.62,4492.55,4433.56,4478.62,8222,11,0
2026-03-23 16:00:00,4478.73,4485.72,4431.63,4446.48,8492,11,0
2026-03-23 16:15:00,4446.45,4452.77,4405.08,4409.76,7760,11,0
2026-03-23 16:30:00,4409.87,4450.67,4401.95,4422.62,8663,11,0
2026-03-23 16:45:00,4422.31,4466.76,4419.53,4454.21,8441,11,0
2026-03-23 17:00:00,4454.77,4479.31,4453.48,4464.4,8478,11,0
2026-03-23 17:15:00,4464.4,4512.82,4461.39,4486.53,8394,11,0
2026-03-23 17:30:00,4485.99,4504.42,4470.2,4479.78,8220,11,0
2026-03-23 17:45:00,4479.77,4486.1,4456.83,4461.83,8222,11,0
2026-03-23 18:00:00,4461.83,4486.94,4454.99,4464.92,8296,11,0
2026-03-23 18:15:00,4465.0,4468.3,4427.64,4447.5,8147,11,0
2026-03-23 18:30:00,4447.18,4456.03,4405.97,4407.89,8262,11,0
2026-03-23 18:45:00,4407.87,4413.99,4351.17,4363.88,8419,11,0
2026-03-23 19:00:00,4363.84,4390.19,4352.9,4383.92,8472,11,0
2026-03-23 19:15:00,4383.34,4389.65,4352.61,4354.93,8187,11,0
2026-03-23 19:30:00,4354.95,4387.89,4353.63,4386.1,7836,11,0
2026-03-23 19:45:00,4385.95,4391.61,4371.56,4375.52,8029,11,0
2026-03-23 20:00:00,4375.5,4405.54,4371.01,4397.23,7582,11,0
2026-03-23 20:15:00,4397.44,4413.78,4388.65,4405.47,7562,11,0
2026-03-23 20:30:00,4405.3,4438.95,4404.2,4420.37,7045,11,0
2026-03-23 20:45:00,4420.25,4429.77,4404.69,4426.29,6566,11,0
2026-03-23 21:00:00,4426.32,4429.12,4402.42,4421.42,7111,11,0
2026-03-23 21:15:00,4421.41,4430.75,4409.75,4426.06,6635,11,0
2026-03-23 21:30:00,4425.8,4462.1,4425.58,4461.84,6868,11,0
2026-03-23 21:45:00,4461.74,4467.03,4446.42,4449.09,5968,11,0
2026-03-23 22:00:00,4448.91,4450.66,4403.0,4406.91,6196,11,0
2026-03-23 22:15:00,4406.91,4414.82,4393.08,4410.6,6798,11,0
2026-03-23 22:30:00,4410.59,4416.55,4402.41,4416.55,6119,11,0
2026-03-23 22:45:00,4416.6,4427.73,4397.2,4398.1,6945,11,0
2026-03-23 23:00:00,4398.52,4408.5,4383.03,4403.86,4869,11,0
2026-03-23 23:15:00,4403.88,4413.12,4403.73,4407.2,3011,11,0
2026-03-23 23:30:00,4407.18,4411.15,4396.17,4410.66,2649,11,0
2026-03-23 23:45:00,4410.75,4412.75,4405.07,4406.67,2381,11,0
2026-03-24 01:00:00,4406.67,4420.76,4360.51,4398.34,4963,11,0
2026-03-24 01:15:00,4398.34,4415.34,4389.48,4414.57,3975,11,0
2026-03-24 01:30:00,4414.42,4416.84,4398.57,4409.0,3858,11,0
2026-03-24 01:45:00,4409.0,4431.36,4406.47,4427.0,3461,11,0
2026-03-24 02:00:00,4426.98,4437.74,4423.6,4435.92,3558,11,0
2026-03-24 02:15:00,4435.89,4448.33,4433.7,4441.89,3273,11,0
2026-03-24 02:30:00,4441.89,4444.6,4421.86,4430.84,3463,11,0
2026-03-24 02:45:00,4430.82,4446.16,4422.08,4441.19,3918,11,0
2026-03-24 03:00:00,4441.19,4446.63,4420.34,4422.23,5311,11,0
2026-03-24 03:15:00,4422.32,4423.55,4368.87,4378.38,6380,11,0
2026-03-24 03:30:00,4378.03,4387.34,4331.55,4344.34,7049,11,0
2026-03-24 03:45:00,4344.46,4386.58,4343.25,4364.94,6431,11,0
2026-03-24 04:00:00,4364.75,4374.21,4328.71,4331.41,8062,11,0
2026-03-24 04:15:00,4331.41,4369.04,4331.19,4354.84,7357,11,0
2026-03-24 04:30:00,4354.8,4368.42,4321.51,4321.67,7175,11,0
2026-03-24 04:45:00,4321.71,4332.11,4307.94,4322.17,7338,11,0
2026-03-24 05:00:00,4322.24,4336.72,4306.07,4312.14,7432,11,0
2026-03-24 05:15:00,4312.14,4353.78,4309.63,4352.05,6609,11,0
2026-03-24 05:30:00,4352.35,4373.47,4344.75,4366.83,6979,11,0
2026-03-24 05:45:00,4366.82,4379.28,4352.23,4366.15,6631,11,0
2026-03-24 06:00:00,4366.16,4368.16,4350.19,4358.48,5976,11,0
2026-03-24 06:15:00,4358.47,4368.32,4355.66,4364.67,5216,11,0
2026-03-24 06:30:00,4364.59,4365.03,4338.57,4341.64,5140,11,0
2026-03-24 06:45:00,4341.64,4349.64,4335.14,4347.18,4302,11,0
2026-03-24 07:00:00,4347.12,4357.19,4346.38,4350.08,4025,11,0
2026-03-24 07:15:00,4350.08,4350.65,4326.62,4339.52,4772,11,0
2026-03-24 07:30:00,4339.53,4348.13,4335.99,4340.98,3748,11,0
2026-03-24 07:45:00,4340.98,4349.29,4332.1,4333.42,3700,11,0
2026-03-24 08:00:00,4333.41,4345.58,4319.85,4335.31,5298,11,0
2026-03-24 08:15:00,4335.38,4346.79,4334.1,4335.18,5034,11,0
2026-03-24 08:30:00,4334.97,4374.26,4321.38,4358.5,7120,11,0
2026-03-24 08:45:00,4358.5,4369.05,4343.81,4347.4,6305,11,0
2026-03-24 09:00:00,4347.51,4375.65,4343.04,4366.68,6634,11,0
2026-03-24 09:15:00,4366.64,4396.93,4359.24,4387.07,6718,11,0
2026-03-24 09:30:00,4386.4,4397.28,4374.81,4377.66,6507,11,0
2026-03-24 09:45:00,4377.69,4405.05,4373.26,4402.17,6362,11,0
2026-03-24 10:00:00,4401.26,4425.46,4399.74,4424.65,6783,11,0
2026-03-24 10:15:00,4424.64,4425.24,4406.16,4412.58,5948,11,0
2026-03-24 10:30:00,4412.52,4412.53,4400.04,4408.31,5590,11,0
2026-03-24 10:45:00,4408.34,4433.18,4401.77,4417.35,6148,11,0
2026-03-24 11:00:00,4417.31,4421.04,4402.32,4414.62,6817,11,0
2026-03-24 11:15:00,4414.27,4417.8,4391.27,4396.56,6135,11,0
2026-03-24 11:30:00,4396.55,4405.76,4391.8,4400.46,5007,11,0
2026-03-24 11:45:00,4400.35,4414.66,4398.6,4412.12,5832,11,0
2026-03-24 12:00:00,4412.1,4419.23,4397.49,4398.99,5708,11,0
2026-03-24 12:15:00,4398.99,4415.27,4396.05,4407.18,4623,11,0
2026-03-24 12:30:00,4407.15,4421.4,4405.01,4415.97,4421,11,0
2026-03-24 12:45:00,4415.97,4431.07,4412.24,4426.46,4382,11,0
2026-03-24 13:00:00,4426.76,4431.21,4415.17,4426.13,4715,11,0
2026-03-24 13:15:00,4426.1,4432.86,4421.34,4422.23,4096,11,0
2026-03-24 13:30:00,4422.24,4428.02,4414.79,4427.49,4298,11,0
2026-03-24 13:45:00,4427.74,4441.71,4418.75,4438.63,4837,11,0
2026-03-24 14:00:00,4438.63,4442.0,4375.58,4419.61,7177,11,0
2026-03-24 14:15:00,4419.46,4420.66,4403.5,4413.29,5285,11,0
2026-03-24 14:30:00,4413.29,4431.69,4411.52,4422.12,4711,11,0
2026-03-24 14:45:00,4422.11,4427.67,4390.54,4408.01,6086,11,0
2026-03-24 15:00:00,4407.98,4422.68,4404.95,4420.61,5899,11,0
2026-03-24 15:15:00,4420.61,4427.45,4395.89,4402.32,6186,11,0
2026-03-24 15:30:00,4402.32,4406.41,4362.28,4369.69,7305,11,0
2026-03-24 15:45:00,4369.72,4390.63,4369.0,4379.1,6524,11,0
2026-03-24 16:00:00,4379.12,4389.93,4364.31,4378.34,7684,11,0
2026-03-24 16:15:00,4378.46,4384.29,4356.85,4356.85,7187,11,0
2026-03-24 16:30:00,4356.62,4370.62,4351.67,4357.06,8074,11,0
2026-03-24 16:45:00,4357.09,4383.63,4351.64,4381.57,8075,11,0
2026-03-24 17:00:00,4381.58,4404.72,4380.74,4395.22,7868,11,0
2026-03-24 17:15:00,4395.32,4415.02,4389.0,4409.12,7800,11,0
2026-03-24 17:30:00,4409.13,4420.56,4400.47,4412.27,7460,11,0
2026-03-24 17:45:00,4412.21,4433.92,4401.53,4415.84,7989,11,0
2026-03-24 18:00:00,4415.96,4420.84,4396.31,4411.5,7991,11,0
2026-03-24 18:15:00,4411.34,4420.45,4403.28,4412.86,6745,11,0
2026-03-24 18:30:00,4412.8,4428.91,4410.0,4424.55,6590,11,0
2026-03-24 18:45:00,4424.57,4430.85,4409.36,4411.71,6359,11,0
2026-03-24 19:00:00,4411.71,4414.59,4402.68,4414.46,6438,11,0
2026-03-24 19:15:00,4414.21,4425.71,4411.74,4421.15,5697,11,0
2026-03-24 19:30:00,4421.18,4424.59,4408.83,4424.56,5797,11,0
2026-03-24 19:45:00,4424.57,4427.65,4418.65,4421.44,5371,11,0
2026-03-24 20:00:00,4421.44,4426.53,4388.32,4397.69,7468,11,0
2026-03-24 20:15:00,4397.75,4405.84,4394.25,4400.05,7422,11,0
2026-03-24 20:30:00,4398.2,4399.05,4375.14,4378.31,6953,11,0
2026-03-24 20:45:00,4378.36,4394.89,4372.36,4388.56,7028,11,0
2026-03-24 21:00:00,4388.69,4394.03,4384.1,4389.71,6527,11,0
2026-03-24 21:15:00,4389.71,4410.0,4387.49,4407.32,6140,11,0
2026-03-24 21:30:00,4407.33,4423.47,4394.89,4400.36,6420,11,0
2026-03-24 21:45:00,4400.1,4401.96,4384.4,4389.67,6187,11,0
2026-03-24 22:00:00,4389.2,4406.08,4388.75,4404.56,5276,11,0
2026-03-24 22:15:00,4404.59,4411.46,4400.15,4407.63,4702,11,0
2026-03-24 22:30:00,4407.66,4407.66,4395.39,4401.35,5027,11,0
2026-03-24 22:45:00,4401.5,4404.54,4396.62,4400.44,5163,11,0
2026-03-24 23:00:00,4400.44,4404.47,4397.44,4400.88,2165,11,0
2026-03-24 23:15:00,4400.91,4484.29,4399.17,4455.73,5950,11,0
2026-03-24 23:30:00,4455.69,4472.77,4447.74,4459.35,6789,11,0
2026-03-24 23:45:00,4459.83,4481.35,4456.18,4474.13,4100,11,0
2026-03-25 01:00:00,4474.35,4485.36,4468.19,4483.44,3674,11,0
2026-03-25 01:15:00,4483.44,4485.07,4468.02,4470.19,3819,11,0
2026-03-25 01:30:00,4470.19,4471.26,4456.07,4468.63,4007,11,0
2026-03-25 01:45:00,4468.63,4484.59,4466.85,4484.49,3581,11,0
2026-03-25 02:00:00,4484.43,4484.93,4472.43,4484.51,3511,11,0
2026-03-25 02:15:00,4484.51,4510.12,4483.37,4510.12,4510,11,0
2026-03-25 02:30:00,4510.16,4546.37,4504.44,4539.86,5354,11,0
2026-03-25 02:45:00,4539.85,4551.72,4532.21,4546.84,5040,11,0
2026-03-25 03:00:00,4546.84,4554.94,4537.51,4550.41,5310,11,0
2026-03-25 03:15:00,4550.41,4556.96,4538.32,4553.83,4810,11,0
2026-03-25 03:30:00,4553.85,4570.15,4546.85,4567.82,4620,11,0
2026-03-25 03:45:00,4567.82,4572.03,4562.06,4563.4,4031,11,0
2026-03-25 04:00:00,4563.75,4578.63,4552.45,4570.64,6393,11,0
2026-03-25 04:15:00,4570.64,4578.59,4568.21,4575.51,5206,11,0
2026-03-25 04:30:00,4575.56,4591.17,4574.27,4585.09,5001,11,0
2026-03-25 04:45:00,4585.07,4601.04,4583.7,4594.88,4570,11,0
2026-03-25 05:00:00,4594.88,4596.27,4580.08,4585.68,5091,11,0
2026-03-25 05:15:00,4585.6,4592.66,4584.7,4587.18,3288,11,0
2026-03-25 05:30:00,4587.18,4597.3,4581.45,4593.52,4434,11,0
2026-03-25 05:45:00,4593.53,4602.47,4581.73,4583.73,4665,11,0
2026-03-25 06:00:00,4583.73,4586.25,4573.49,4576.69,4119,11,0
2026-03-25 06:15:00,4576.67,4579.47,4571.98,4575.35,3904,11,0
2026-03-25 06:30:00,4575.35,4577.87,4569.75,4569.91,2772,11,0
2026-03-25 06:45:00,4569.9,4574.14,4567.81,4570.13,2812,11,0
2026-03-25 07:00:00,4570.11,4574.21,4565.82,4573.85,2581,11,0
2026-03-25 07:15:00,4574.18,4574.62,4571.04,4574.17,2133,11,0
2026-03-25 07:30:00,4574.17,4574.46,4566.22,4569.57,2052,11,0
2026-03-25 07:45:00,4569.57,4573.89,4568.11,4572.56,1652,11,0
2026-03-25 08:00:00,4572.91,4573.39,4566.8,4571.59,2321,11,0
2026-03-25 08:15:00,4571.59,4571.76,4553.91,4554.73,3232,11,0
2026-03-25 08:30:00,4554.63,4566.85,4549.53,4566.79,5127,11,0
2026-03-25 08:45:00,4566.54,4566.85,4553.77,4555.73,4187,11,0
2026-03-25 09:00:00,4555.75,4556.96,4533.25,4534.69,5073,11,0
2026-03-25 09:15:00,4534.5,4552.73,4534.5,4550.43,4149,11,0
2026-03-25 09:30:00,4550.75,4556.8,4544.27,4546.84,3706,11,0
2026-03-25 09:45:00,4546.83,4550.73,4543.17,4545.51,3530,11,0
2026-03-25 10:00:00,4544.95,4559.0,4544.78,4556.79,3317,11,0
2026-03-25 10:15:00,4556.91,4563.28,4555.93,4560.98,3287,11,0
2026-03-25 10:30:00,4560.98,4561.05,4542.8,4546.92,4127,11,0
2026-03-25 10:45:00,4546.96,4550.09,4537.15,4539.45,3680,11,0
2026-03-25 11:00:00,4539.55,4559.2,4535.94,4558.51,4808,11,0
2026-03-25 11:15:00,4558.49,4567.68,4557.22,4565.59,4103,11,0
2026-03-25 11:30:00,4565.59,4567.41,4553.28,4565.29,4443,11,0
2026-03-25 11:45:00,4565.33,4567.1,4555.15,4556.16,4164,11,0
2026-03-25 12:00:00,4556.15,4567.59,4554.36,4562.22,3575,11,0
2026-03-25 12:15:00,4562.24,4566.06,4554.79,4558.52,3525,11,0
2026-03-25 12:30:00,4558.47,4560.33,4549.43,4550.68,3659,11,0
2026-03-25 12:45:00,4550.91,4555.64,4527.55,4551.97,4800,11,0
2026-03-25 13:00:00,4551.97,4560.89,4551.37,4555.11,3965,11,0
2026-03-25 13:15:00,4555.11,4558.28,4551.62,4555.32,2863,11,0
2026-03-25 13:30:00,4554.98,4558.96,4551.19,4552.36,3189,11,0
2026-03-25 13:45:00,4552.35,4562.47,4551.95,4558.88,2847,11,0
2026-03-25 14:00:00,4558.86,4568.95,4556.12,4567.7,2953,11,0
2026-03-25 14:15:00,4567.7,4582.86,4564.47,4579.93,3195,11,0
2026-03-25 14:30:00,4579.94,4585.84,4579.94,4583.56,3172,11,0
2026-03-25 14:45:00,4583.57,4583.86,4572.47,4578.83,4470,11,0
2026-03-25 15:00:00,4579.0,4583.63,4573.05,4577.77,4312,11,0
2026-03-25 15:15:00,4577.77,4579.09,4540.25,4544.88,6816,11,0
2026-03-25 15:30:00,4544.99,4554.66,4521.81,4547.29,5954,11,0
2026-03-25 15:45:00,4547.3,4552.28,4536.19,4544.05,5063,11,0
2026-03-25 16:00:00,4544.05,4571.24,4541.28,4559.4,5925,11,0
2026-03-25 16:15:00,4559.44,4570.56,4551.54,4569.13,4854,11,0
2026-03-25 16:30:00,4569.29,4576.51,4556.74,4561.29,7623,11,0
2026-03-25 16:45:00,4561.32,4563.8,4540.89,4544.77,7379,11,0
2026-03-25 17:00:00,4544.99,4555.21,4533.19,4553.43,7367,11,0
2026-03-25 17:15:00,4553.53,4562.77,4546.2,4562.77,6618,11,0
2026-03-25 17:30:00,4562.82,4569.12,4557.61,4565.53,6444,11,0
2026-03-25 17:45:00,4565.53,4579.23,4563.92,4567.18,5781,11,0
2026-03-25 18:00:00,4567.18,4568.73,4549.83,4549.97,6295,11,0
2026-03-25 18:15:00,4549.97,4561.87,4525.06,4560.75,6939,11,0
2026-03-25 18:30:00,4560.7,4564.99,4555.41,4557.11,5324,11,0
2026-03-25 18:45:00,4557.13,4565.85,4553.72,4559.01,5420,11,0
2026-03-25 19:00:00,4559.01,4564.87,4552.7,4553.79,5909,11,0
2026-03-25 19:15:00,4553.91,4560.52,4545.25,4555.39,6057,11,0
2026-03-25 19:30:00,4555.55,4560.92,4551.34,4555.95,5233,11,0
2026-03-25 19:45:00,4555.95,4559.2,4549.91,4555.39,4544,11,0
2026-03-25 20:00:00,4555.32,4557.89,4543.45,4551.16,4916,11,0
2026-03-25 20:15:00,4551.16,4558.33,4542.76,4553.52,4747,11,0
2026-03-25 20:30:00,4553.81,4563.98,4550.41,4560.58,4371,11,0
2026-03-25 20:45:00,4560.58,4562.15,4545.82,4550.74,4332,11,0
2026-03-25 21:00:00,4550.75,4569.06,4545.59,4551.47,5258,11,0
2026-03-25 21:15:00,4551.43,4556.62,4546.51,4551.96,4717,11,0
2026-03-25 21:30:00,4551.96,4557.86,4547.03,4549.28,4071,11,0
2026-03-25 21:45:00,4549.28,4549.71,4530.91,4538.23,4772,11,0
2026-03-25 22:00:00,4538.24,4539.6,4487.15,4509.23,6179,11,0
2026-03-25 22:15:00,4509.23,4518.75,4502.95,4513.08,5683,11,0
2026-03-25 22:30:00,4513.01,4527.25,4506.36,4522.47,4595,11,0
2026-03-25 22:45:00,4522.41,4533.76,4513.77,4531.04,4815,11,0
2026-03-25 23:00:00,4531.04,4542.15,4523.05,4529.43,3148,11,0
2026-03-25 23:15:00,4529.43,4534.17,4522.32,4523.65,2056,11,0
2026-03-25 23:30:00,4524.25,4524.99,4494.6,4504.37,3319,11,0
2026-03-25 23:45:00,4504.36,4507.11,4501.35,4506.25,2224,11,0
2026-03-26 01:00:00,4507.95,4532.14,4507.95,4512.56,4478,11,0
